contact_form,crp_id,cspan_id,district,domain,fax,first_name,govtrack_id,icpsr_id,member_id,in_office,last_name,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,seniority,state,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account
,N00002147,25888.0,3,www.bobbyscott.house.gov,202-225-8354,Robert,400364.0,39307.0,S000185,True,Scott,,C.,0.0,0.0,2018,ocd-division/country:us/state:va/cd:3,1201 Longworth House Office Building,D,202-225-8351,26,VA,0.0,259.0,BobbyScott,http://bobbyscott.house.gov,93.82,27117.0,repbobbyscott
,N00004291,1507.0,5,sensenbrenner.house.gov,202-225-3190,F.,400365.0,14657.0,S000244,True,Sensenbrenner,,James,1.0,0.39,2018,ocd-division/country:us/state:wi/cd:5,2449 Rayburn House Office Building,R,202-225-5101,40,WI,0.0,259.0,JimPressOffice,http://sensenbrenner.house.gov,97.29,27142.0,RepSensenbrenner
,N00001813,14306.0,15,serrano.house.gov,202-225-6001,José,400366.0,29134.0,S000248,True,Serrano,,E.,1.0,0.39,2018,ocd-division/country:us/state:ny/cd:15,2354 Rayburn House Office Building,D,202-225-4361,30,NY,0.0,259.0,RepJoseSerrano,https://serrano.house.gov,94.57,26981.0,
,N00005681,36807.0,32,sessions.house.gov,202-225-5878,Pete,400367.0,29759.0,S000250,True,Sessions,,,3.0,1.16,2018,ocd-division/country:us/state:tx/cd:32,2233 Rayburn House Office Building,R,202-225-2231,22,TX,0.0,259.0,PeteSessions,https://sessions.house.gov,98.05,288.0,PeteSessions
,N00006897,45124.0,30,sherman.house.gov,202-225-5879,Brad,400371.0,29707.0,S000344,True,Sherman,,,0.0,0.0,2018,ocd-division/country:us/state:ca/cd:30,2181 Rayburn House Office Building,D,202-225-5911,22,CA,0.0,259.0,BradSherman,http://sherman.house.gov,93.82,142.0,shermanca27
,N00004961,30623.0,15,shimkus.house.gov,202-225-5880,John,400373.0,29718.0,S000364,True,Shimkus,,,0.0,0.0,2018,ocd-division/country:us/state:il/cd:15,2217 Rayburn House Office Building,R,202-225-5271,22,IL,0.0,259.0,RepShimkus,https://shimkus.house.gov,98.46,246.0,repshimkus
,N00001311,1755.0,25,louise.house.gov,202-225-7822,Louise,400378.0,15444.0,S000480,True,Slaughter,,M.,91.0,35.14,2018,ocd-division/country:us/state:ny/cd:25,2469 Rayburn House Office Building,D,202-225-3615,32,NY,0.0,259.0,LouiseSlaughter,https://louise.house.gov,95.83,26991.0,louiseslaughter
,N00007833,44329.0,9,adamsmith.house.gov,202-225-5893,Adam,400379.0,29768.0,S000510,True,Smith,,,9.0,3.47,2018,ocd-division/country:us/state:wa/cd:9,2264 Rayburn House Office Building,D,202-225-8901,22,WA,0.0,259.0,RepAdamSmith,https://adamsmith.house.gov,93.6,845.0,CongressmanAdamSmith
,N00009816,6411.0,4,chrissmith.house.gov,202-225-7768,Christopher,400380.0,14863.0,S000522,True,Smith,,H.,1.0,0.39,2018,ocd-division/country:us/state:nj/cd:4,2373 Rayburn House Office Building,R,202-225-3765,38,NJ,0.0,259.0,RepChrisSmith,http://chrissmith.house.gov,93.41,26952.0,USRepChrisSmith
,N00001811,8884.0,21,lamarsmith.house.gov,202-225-8628,Lamar,400381.0,15445.0,S000583,True,Smith,,,10.0,3.86,2018,ocd-division/country:us/state:tx/cd:21,2409 Rayburn House Office Building,R,202-225-4236,32,TX,0.0,259.0,LamarSmithTX21,http://lamarsmith.house.gov,97.99,27097.0,lamarsmithtexas21
,N00004724,57874.0,9,schakowsky.house.gov,202-226-6890,Jan,400360.0,29911.0,S001145,True,Schakowsky,,,7.0,2.7,2018,ocd-division/country:us/state:il/cd:9,2367 Rayburn House Office Building,D,202-225-2111,20,IL,0.0,259.0,JanSchakowsky,https://schakowsky.house.gov,94.05,6387.0,repschakowsky
,N00006263,57889.0,2,simpson.house.gov,202-225-8216,Mike,400376.0,29910.0,S001148,True,Simpson,,,15.0,5.79,2018,ocd-division/country:us/state:id/cd:2,2084 Rayburn House Office Building,R,202-225-5531,20,ID,0.0,259.0,CongMikeSimpson,http://simpson.house.gov,97.95,2917.0,CongMikeSimpson
,N00009585,90167.0,28,schiff.house.gov,202-225-5828,Adam,400361.0,20104.0,S001150,True,Schiff,,B.,0.0,0.0,2018,ocd-division/country:us/state:ca/cd:28,2372 Rayburn House Office Building,D,202-225-4176,18,CA,0.0,259.0,RepAdamSchiff,http://schiff.house.gov,96.91,9489.0,adamschiff
,N00013770,89108.0,9,shuster.house.gov,202-225-2486,Bill,409888.0,20134.0,S001154,True,Shuster,,,8.0,3.09,2018,ocd-division/country:us/state:pa/cd:9,2079 Rayburn House Office Building,R,202-225-2431,18,PA,0.0,259.0,RepBillShuster,https://shuster.house.gov,98.41,55693.0,repshuster
,N00024870,1003554.0,38,lindasanchez.house.gov,202-226-1012,Linda,400355.0,20310.0,S001156,True,Sánchez,,T.,7.0,2.7,2018,ocd-division/country:us/state:ca/cd:38,2329 Rayburn House Office Building,D,202-225-6676,16,CA,0.0,259.0,RepLindaSanchez,https://lindasanchez.house.gov,95.24,29674.0,LindaTSanchez
,N00024871,1003567.0,13,davidscott.house.gov,202-225-4628,David,400363.0,20321.0,S001157,True,Scott,,,17.0,6.56,2018,ocd-division/country:us/state:ga/cd:13,225 Cannon House Office Building,D,202-225-2939,16,GA,0.0,259.0,RepDavidScott,http://davidscott.house.gov,94.63,7826.0,RepDavidScott
,N00027523,1022293.0,8,sires.house.gov,202-226-0792,Albio,412186.0,20542.0,S001165,True,Sires,,,11.0,4.25,2018,ocd-division/country:us/state:nj/cd:8,2342 Rayburn House Office Building,D,202-225-7919,14,NJ,0.0,259.0,RepSires,https://sires.house.gov,94.76,22510.0,RepSiresNJ13
,N00027751,1022884.0,3,sarbanes.house.gov,202-225-9219,John,412212.0,20724.0,S001168,True,Sarbanes,,,0.0,0.0,2018,ocd-division/country:us/state:md/cd:3,2444 Rayburn House Office Building,D,202-225-4016,12,MD,0.0,259.0,RepSarbanes,https://sarbanes.house.gov,94.59,66575.0,
,N00028091,1021773.0,1,shea-porter.house.gov,202-228-6362,Carol,412219.0,20731.0,S001170,True,Shea-Porter,,,0.0,0.0,2018,ocd-division/country:us/state:nh/cd:1,1530 Longworth House Office Building,D,202-225-5456,2,NH,1.0,259.0,repsheaporter,https://shea-porter.house.gov,93.82,65891.0,
,N00027623,1022845.0,3,www.adriansmith.house.gov,202-225-0207,Adrian,412217.0,20729.0,S001172,True,Smith,,,4.0,1.54,2018,ocd-division/country:us/state:ne/cd:3,320 Cannon House Office Building,R,202-225-6435,12,NE,0.0,259.0,RepAdrianSmith,http://adriansmith.house.gov,97.65,21284.0,RepAdrianSmith
,N00029649,1027627.0,14,speier.house.gov,202-347-0956,Jackie,412259.0,20762.0,S001175,True,Speier,,,6.0,2.32,2018,ocd-division/country:us/state:ca/cd:14,2465 Rayburn House Office Building,D,202-225-3531,12,CA,0.0,259.0,RepSpeier,https://speier.house.gov,94.47,8425.0,jackiespeierca12
,N00009660,1015311.0,1,scalise.house.gov,202-226-0386,Steve,412261.0,20759.0,S001176,True,Scalise,,,1.0,0.39,2018,ocd-division/country:us/state:la/cd:1,2338 Rayburn House Office Building,R,202-225-3015,12,LA,0.0,259.0,SteveScalise,http://scalise.house.gov,98.06,9026.0,RepSteveScalise
,N00030418,1031366.0,79,sablan.house.gov,,Gregorio &#39;Kilili&#39;,412312.0,,S001177,True,Sablan,,Camacho,,,2018,ocd-division/country:us/state:mp/cd:79,,I,,10,MP,,0.0,,http://sablan.house.gov,,110903.0,CongressmanSablan
,N00030071,1031358.0,5,schrader.house.gov,202-225-5699,Kurt,412315.0,20944.0,S001180,True,Schrader,,,3.0,1.27,2018,ocd-division/country:us/state:or/cd:5,2431 Rayburn House Office Building,D,202-225-5711,10,OR,0.0,236.0,RepSchrader,http://schrader.house.gov,87.55,10813.0,repkurtschrader
,N00006460,5205.0,6,schweikert.house.gov,202-225-0096,David,412399.0,21105.0,S001183,True,Schweikert,,,1.0,0.39,2018,ocd-division/country:us/state:az/cd:6,2059 Rayburn House Office Building,R,202-225-2190,8,AZ,0.0,259.0,RepDavid,https://schweikert.house.gov,98.06,106387.0,RepDavidSchweikert
,N00030622,623257.0,7,sewell.house.gov,202-226-9567,Terri,412396.0,21102.0,S001185,True,Sewell,,,5.0,1.93,2018,ocd-division/country:us/state:al/cd:7,2201 Rayburn House Office Building,D,202-225-2665,8,AL,0.0,259.0,RepTerriSewell,https://sewell.house.gov,95.67,121621.0,RepSewell
,N00029574,62320.0,15,stivers.house.gov,202-225-3529,Steve,412461.0,21163.0,S001187,True,Stivers,,,2.0,0.77,2018,ocd-division/country:us/state:oh/cd:15,1022 Longworth House Office Building,R,202-225-2015,8,OH,0.0,259.0,RepSteveStivers,http://stivers.house.gov,94.55,45333.0,RepSteveStivers
,N00032457,623344.0,8,austinscott.house.gov,202-225-3013,Austin,412417.0,21123.0,S001189,True,Scott,,,0.0,0.0,2018,ocd-division/country:us/state:ga/cd:8,2417 Rayburn House Office Building,R,202-225-6531,8,GA,0.0,259.0,AustinScottGA08,https://austinscott.house.gov,97.68,11812.0,RepAustinScott
,N00033101,63948.0,10,schneider.house.gov,202-225-0837,Brad,412534.0,21326.0,S001190,True,Schneider,,,0.0,0.0,2018,ocd-division/country:us/state:il/cd:10,1432 Longworth House Office Building,D,202-225-4835,2,IL,0.0,259.0,repschneider,https://schneider.house.gov,90.73,134948.0,
,N00033983,68489.0,9,sinema.house.gov,202-225-9731,Kyrsten,412509.0,21300.0,S001191,True,Sinema,,,38.0,14.67,2018,ocd-division/country:us/state:az/cd:9,1725 Longworth House Office Building,D,202-225-9888,6,AZ,0.0,259.0,RepSinema,https://sinema.house.gov,78.73,28338.0,repsinema
,N00033932,68466.0,2,stewart.house.gov,801-364-5551,Chris,412581.0,21367.0,S001192,True,Stewart,,,6.0,2.32,2018,ocd-division/country:us/state:ut/cd:2,323 Cannon House Office Building,R,202-225-9730,6,UT,0.0,259.0,RepChrisStewart,http://stewart.house.gov,97.63,135930.0,repchrisstewart
,N00033508,79729.0,15,swalwell.house.gov,,Eric,412514.0,21306.0,S001193,True,Swalwell,,,0.0,0.0,2018,ocd-division/country:us/state:ca/cd:15,129 Cannon House Office Building,D,202-225-5065,6,CA,0.0,259.0,RepSwalwell,https://swalwell.house.gov,93.05,129529.0,ericswalwell
,N00035282,71083.0,8,,202-226-0326,Jason,412596.0,21373.0,S001195,True,Smith,,,7.0,2.7,2018,ocd-division/country:us/state:mo/cd:8,1118 Longworth House Office Building,R,202-225-4404,6,MO,0.0,259.0,RepJasonSmith,https://jasonsmith.house.gov,95.24,59318.0,RepJasonSmith
,N00035523,76364.0,21,,202-226-0621,Elise,412648.0,21541.0,S001196,True,Stefanik,,,0.0,0.0,2018,ocd-division/country:us/state:ny/cd:21,318 Cannon House Office Building,R,202-225-4611,4,NY,0.0,259.0,RepStefanik,https://stefanik.house.gov,96.14,152539.0,
,N00038781,103540.0,16,smucker.house.gov,,Lloyd,412722.0,,S001199,True,Smucker,,,1.0,0.39,2018,ocd-division/country:us/state:pa/cd:16,516 Cannon House Office Building,R,202-225-2411,2,PA,0.0,259.0,,https://smucker.house.gov,97.67,102454.0,
,N00037422,104534.0,9,soto.house.gov,,Darren,412695.0,,S001200,True,Soto,,,2.0,0.77,2018,ocd-division/country:us/state:fl/cd:9,1429 Longworth House Office Building,D,202-225-9889,2,FL,0.0,259.0,RepDarrenSoto,https://soto.house.gov,95.72,67618.0,
,N00038742,104747.0,3,suozzi.house.gov,202-225-4669,Thomas,412717.0,,S001201,True,Suozzi,,,11.0,4.25,2018,ocd-division/country:us/state:ny/cd:3,226 Cannon House Office Building,D,202-225-3335,2,NY,0.0,259.0,RepTomSuozzi,https://suozzi.house.gov,89.92,92111.0,
,N00003288,7304.0,2,benniethompson.house.gov,202-225-5898,Bennie,400402.0,29368.0,T000193,True,Thompson,,,6.0,2.32,2018,ocd-division/country:us/state:ms/cd:2,2466 Rayburn House Office Building,D,202-225-5876,26,MS,0.0,259.0,BennieGThompson,https://benniethompson.house.gov,93.28,26929.0,RepBennieThompson
,N00006052,36814.0,13,thornberry.house.gov,202-225-3486,William,400404.0,29572.0,T000238,True,Thornberry,,M.,0.0,0.0,2018,ocd-division/country:us/state:tx/cd:13,2208 Rayburn House Office Building,R,202-225-3706,24,TX,0.0,259.0,MacTXPress,http://thornberry.house.gov,98.46,21706.0,RepMacThornberry
,N00007419,57872.0,5,mikethompson.house.gov,202-225-4335,Mike,400403.0,29901.0,T000460,True,Thompson,,,0.0,0.0,2018,ocd-division/country:us/state:ca/cd:5,231 Cannon House Office Building,D,202-225-3311,20,CA,0.0,259.0,RepThompson,http://mikethompson.house.gov,92.28,3564.0,CongressmanMThompson
,N00009699,88155.0,12,tiberi.house.gov,202-226-4523,Pat,400406.0,20130.0,T000462,True,Tiberi,,,3.0,1.16,2018,ocd-division/country:us/state:oh/cd:12,1203 Longworth House Office Building,R,202-225-5355,18,OH,0.0,259.0,TiberiPress,http://tiberi.house.gov,96.09,8404.0,PatTiberi
,N00025175,1003607.0,10,turner.house.gov,202-225-6754,Michael,400411.0,20342.0,T000463,True,Turner,,R.,4.0,1.54,2018,ocd-division/country:us/state:oh/cd:10,2368 Rayburn House Office Building,R,202-225-6465,16,OH,0.0,259.0,RepMikeTurner,https://turner.house.gov,94.9,45519.0,CongressmanTurner
,N00029026,21764.0,3,tsongas.house.gov,202-226-0771,Niki,412254.0,20754.0,T000465,True,Tsongas,,,23.0,8.88,2018,ocd-division/country:us/state:ma/cd:3,1714 Longworth House Office Building,D,202-225-3411,12,MA,0.0,259.0,NikiInTheHouse,https://tsongas.house.gov,94.07,89417.0,RepTsongas
,N00029736,1031359.0,5,thompson.house.gov,202-225-5796,Glenn,412317.0,20946.0,T000467,True,Thompson,,,0.0,0.0,2018,ocd-division/country:us/state:pa/cd:5,124 Cannon House Office Building,R,202-225-5121,10,PA,0.0,259.0,CongressmanGT,http://thompson.house.gov,94.59,24046.0,CongressmanGT
,N00030191,1021622.0,1,titus.house.gov,,Dina,412318.0,20927.0,T000468,True,Titus,,,45.0,17.37,2018,ocd-division/country:us/state:nv/cd:1,2464 Rayburn House Office Building,D,202-225-5965,6,NV,0.0,259.0,RepDinaTitus,https://titus.house.gov,95.33,2629.0,CongresswomanTitus
,N00030196,1031353.0,20,tonko.house.gov,202-225-5077,Paul,412319.0,20934.0,T000469,True,Tonko,,,5.0,1.93,2018,ocd-division/country:us/state:ny/cd:20,2463 Rayburn House Office Building,D,202-225-5076,10,NY,9.0,259.0,RepPaulTonko,https://tonko.house.gov,93.7,4403.0,reppaultonko
,N00027509,60384.0,3,tipton.house.gov,202-226-9669,Scott,412405.0,21111.0,T000470,True,Tipton,,,6.0,2.32,2018,ocd-division/country:us/state:co/cd:3,218 Cannon House Office Building,R,202-225-4761,8,CO,0.0,259.0,RepTipton,http://tipton.house.gov,93.68,65403.0,RepScottTipton
,N00006701,2737.0,41,takano.house.gov,202-225-7018,Mark,412520.0,21312.0,T000472,True,Takano,,,17.0,6.56,2018,ocd-division/country:us/state:ca/cd:41,1507 Longworth House Office Building,D,202-225-2305,6,CA,0.0,259.0,RepMarkTakano,https://takano.house.gov,95.04,22337.0,RepMarkTakano
,N00036107,76129.0,35,,202-225-8671,Norma,412617.0,21508.0,T000474,True,Torres,,,6.0,2.32,2018,ocd-division/country:us/state:ca/cd:35,1713 Longworth House Office Building,D,202-225-6161,4,CA,0.0,259.0,NormaJTorres,https://torres.house.gov,95.26,,
,N00035607,76679.0,11,trott.house.gov,,Dave,412636.0,21528.0,T000475,True,Trott,,,7.0,2.7,2018,ocd-division/country:us/state:mi/cd:11,1722 Longworth House Office Building,R,202-225-8171,4,MI,0.0,259.0,repdavetrott,https://trott.house.gov,98.02,152477.0,
,N00031263,96047.0,2,taylor.house.gov,,Scott,412727.0,,T000477,True,Taylor,,,9.0,3.47,2018,ocd-division/country:us/state:va/cd:2,412 Cannon House Office Building,R,202-225-4215,2,VA,0.0,259.0,,https://taylor.house.gov,97.6,144514.0,
,N00036351,103481.0,22,tenney.house.gov,,Claudia,412720.0,,T000478,True,Tenney,,,2.0,0.77,2018,ocd-division/country:us/state:ny/cd:22,512 Cannon House Office Building,R,202-225-3665,2,NY,0.0,259.0,RepTenney,https://tenney.house.gov,96.89,127668.0,
,N00004133,12127.0,6,upton.house.gov,202-225-4986,Fred,400414.0,15446.0,U000031,True,Upton,,,0.0,0.0,2018,ocd-division/country:us/state:mi/cd:6,2183 Rayburn House Office Building,R,202-225-3761,32,MI,0.0,259.0,RepFredUpton,http://upton.house.gov,93.82,26906.0,RepFredUpton
,N00001102,26160.0,7,velazquez.house.gov,202-226-0327,Nydia,400416.0,29378.0,V000081,True,Velázquez,,M.,5.0,1.93,2018,ocd-division/country:us/state:ny/cd:7,2302 Rayburn House Office Building,D,202-225-2361,26,NY,0.0,259.0,NydiaVelazquez,https://velazquez.house.gov,94.09,26975.0,nydiavelazquez
,N00003813,6785.0,1,visclosky.house.gov,202-225-2493,Peter,400417.0,15124.0,V000108,True,Visclosky,,J.,17.0,6.56,2018,ocd-division/country:us/state:in/cd:1,2328 Rayburn House Office Building,D,202-225-2461,34,IN,0.0,259.0,RepVisclosky,https://visclosky.house.gov,92.56,26851.0,PeteVisclosky1
,N00033367,623702.0,21,valadao.house.gov,202-226-3196,David,412515.0,21307.0,V000129,True,Valadao,,,6.0,2.32,2018,ocd-division/country:us/state:ca/cd:21,1728 Longworth House Office Building,R,202-225-4695,6,CA,0.0,259.0,RepDavidValadao,http://valadao.house.gov,94.47,120200.0,congressmanvaladao
,N00007021,8297.0,51,vargas.house.gov,202-225-9073,Juan,412522.0,21314.0,V000130,True,Vargas,,,2.0,0.77,2018,ocd-division/country:us/state:ca/cd:51,1605 Longworth House Office Building,D,202-225-8045,6,CA,0.0,259.0,RepJuanVargas,http://vargas.house.gov,95.33,29100.0,RepJuanVargas
,N00033839,79466.0,33,veasey.house.gov,202-225-9702,Marc,412579.0,21365.0,V000131,True,Veasey,,,1.0,0.39,2018,ocd-division/country:us/state:tx/cd:33,1519 Longworth House Office Building,D,202-225-9897,6,TX,0.0,259.0,RepVeasey,http://veasey.house.gov,95.35,49671.0,marcveasey
,N00034349,95434.0,34,vela.house.gov,202-225-9770,Filemon,412580.0,21366.0,V000132,True,Vela,,,2.0,0.77,2018,ocd-division/country:us/state:tx/cd:34,437 Cannon House Office Building,D,202-225-9901,6,TX,0.0,259.0,RepFilemonVela,https://vela.house.gov,92.22,137719.0,
,N00006690,1953.0,43,waters.house.gov,202-225-7854,Maxine,400422.0,29106.0,W000187,True,Waters,,,9.0,3.47,2018,ocd-division/country:us/state:ca/cd:43,2221 Rayburn House Office Building,D,202-225-2201,28,CA,0.0,259.0,MaxineWaters,https://waters.house.gov,94.4,26759.0,MaxineWaters
,N00007690,57892.0,2,walden.house.gov,202-225-5774,Greg,400419.0,29932.0,W000791,True,Walden,,,3.0,1.16,2018,ocd-division/country:us/state:or/cd:2,2185 Rayburn House Office Building,R,202-225-6730,20,OR,0.0,259.0,RepGregWalden,https://walden.house.gov,97.27,2979.0,RepGregWalden
,N00024809,1002567.0,2,joewilson.house.gov,202-225-2455,Joe,400433.0,20138.0,W000795,True,Wilson,,,1.0,0.39,2018,ocd-division/country:us/state:sc/cd:2,1436 Longworth House Office Building,R,202-225-2452,18,SC,0.0,259.0,RepJoeWilson,http://joewilson.house.gov,98.45,3985.0,RepJoeWilson
,N00026106,86882.0,23,wassermanschultz.house.gov,202-226-2052,Debbie,400623.0,20504.0,W000797,True,Wasserman Schultz,,,8.0,3.09,2018,ocd-division/country:us/state:fl/cd:23,1114 Longworth House Office Building,D,202-225-7931,14,FL,0.0,259.0,RepDWStweets,https://wassermanschultz.house.gov,96.81,24301.0,RepWassermanSchultz
,N00026368,1022844.0,7,walberg.house.gov,202-225-6281,Tim,412213.0,20725.0,W000798,True,Walberg,,,2.0,0.77,2018,ocd-division/country:us/state:mi/cd:7,2436 Rayburn House Office Building,R,202-225-6276,8,MI,0.0,259.0,RepWalberg,http://walberg.house.gov,94.55,8618.0,RepWalberg
,N00027467,1018510.0,1,walz.house.gov,202-225-3433,Tim,412214.0,20726.0,W000799,True,Walz,,,4.0,1.54,2018,ocd-division/country:us/state:mn/cd:1,2313 Rayburn House Office Building,D,202-225-2472,12,MN,0.0,259.0,RepTimWalz,https://walz.house.gov,92.16,65443.0,1529tjw
,N00000515,1019990.0,1,welch.house.gov,202-225-6790,Peter,412239.0,20750.0,W000800,True,Welch,,,15.0,5.79,2018,ocd-division/country:us/state:vt/cd:1,2303 Rayburn House Office Building,D,202-225-4115,12,VT,0.0,259.0,PeterWelch,https://welch.house.gov,94.67,51272.0,reppeterwelch
,N00029459,1028089.0,1,wittman.house.gov,202-225-4382,Robert,412255.0,20756.0,W000804,True,Wittman,,J.,5.0,1.93,2018,ocd-division/country:us/state:va/cd:1,2055 Rayburn House Office Building,R,202-225-4261,12,VA,0.0,259.0,RobWittman,http://wittman.house.gov,96.46,58133.0,RobWittman
,N00026335,30504.0,11,webster.house.gov,202-225-0999,Daniel,412410.0,21116.0,W000806,True,Webster,,,8.0,3.09,2018,ocd-division/country:us/state:fl/cd:11,1210 Longworth House Office Building,R,202-225-1002,8,FL,0.0,259.0,RepWebster,http://webster.house.gov,96.41,24302.0,repdanwebster
,N00030650,87016.0,24,wilson.house.gov,202-226-0777,Frederica,412412.0,21118.0,W000808,True,Wilson,,,11.0,4.25,2018,ocd-division/country:us/state:fl/cd:24,2445 Rayburn House Office Building,D,202-225-4506,8,FL,0.0,259.0,RepWilson,https://wilson.house.gov,95.97,17319.0,repfredericawilson
,N00031857,1033625.0,3,womack.house.gov,202-225-5713,Steve,412402.0,21108.0,W000809,True,Womack,,,0.0,0.0,2018,ocd-division/country:us/state:ar/cd:3,2412 Rayburn House Office Building,R,202-225-4301,8,AR,0.0,259.0,Rep_SteveWomack,http://womack.house.gov,98.46,71815.0,CongressmanWomack
,N00032416,623342.0,7,woodall.house.gov,202-225-4696,Rob,412416.0,21122.0,W000810,True,Woodall,,,2.0,0.77,2018,ocd-division/country:us/state:ga/cd:7,1724 Longworth House Office Building,R,202-225-4272,8,GA,0.0,259.0,RepRobWoodall,https://woodall.house.gov,93.77,122251.0,RobWoodallGA07
,N00033106,82702.0,2,wagner.house.gov,202-225-2563,Ann,412548.0,21337.0,W000812,True,Wagner,,,11.0,4.25,2018,ocd-division/country:us/state:mo/cd:2,435 Cannon House Office Building,R,202-225-1621,6,MO,0.0,259.0,RepAnnWagner,http://wagner.house.gov,97.98,136083.0,
,N00031226,95005.0,2,walorski.house.gov,202-225-6798,Jackie,412538.0,21330.0,W000813,True,Walorski,,,6.0,2.32,2018,ocd-division/country:us/state:in/cd:2,419 Cannon House Office Building,R,202-225-3915,6,IN,0.0,259.0,RepWalorski,http://walorski.house.gov,97.63,34205.0,repwalorski
,N00033539,79698.0,14,weber.house.gov,202-225-0271,Randy,412574.0,21360.0,W000814,True,Weber,,,0.0,0.0,2018,ocd-division/country:us/state:tx/cd:14,1708 Longworth House Office Building,R,202-225-2831,6,TX,0.0,259.0,TXRandy14,http://weber.house.gov,93.44,102026.0,TXRandy14
,N00033310,1034044.0,2,wenstrup.house.gov,202-225-1992,Brad,412564.0,21351.0,W000815,True,Wenstrup,,,0.0,0.0,2018,ocd-division/country:us/state:oh/cd:2,2419 Rayburn House Office Building,R,202-225-3164,6,OH,0.0,259.0,RepBradWenstrup,http://wenstrup.house.gov,96.53,135326.0,repbradwenstrup
,N00030602,623742.0,25,williams.house.gov,512-473-8946,Roger,412578.0,21364.0,W000816,True,Williams,,,2.0,0.77,2018,ocd-division/country:us/state:tx/cd:25,1323 Longworth House Office Building,R,202-225-9896,6,TX,0.0,259.0,RepRWilliams,http://williams.house.gov,97.67,50112.0,
,N00035311,76376.0,6,walker.house.gov,202-225-8611,Mark,412670.0,21543.0,W000819,True,Walker,,,14.0,5.41,2018,ocd-division/country:us/state:nc/cd:6,1305 Longworth House Office Building,R,202-225-3065,4,NC,0.0,259.0,RepMarkWalker,https://walker.house.gov,96.73,146255.0,
,N00035391,76141.0,45,,202-225-9177,Mimi,412618.0,21509.0,W000820,True,Walters,,,0.0,0.0,2018,ocd-division/country:us/state:ca/cd:45,215 Cannon House Office Building,R,202-225-5611,4,CA,0.0,259.0,RepMimiWalters,https://walters.house.gov,98.46,,
,N00035527,76097.0,4,,,Bruce,412610.0,21563.0,W000821,True,Westerman,,,0.0,0.0,2018,ocd-division/country:us/state:ar/cd:4,130 Cannon House Office Building,R,202-225-3772,4,AR,0.0,259.0,RepWesterman,https://westerman.house.gov,97.68,119120.0,
,N00036158,79091.0,12,watsoncoleman.house.gov,202-225-6025,Bonnie,412644.0,21538.0,W000822,True,Watson Coleman,,,3.0,1.16,2018,ocd-division/country:us/state:nj/cd:12,1535 Longworth House Office Building,D,202-225-5801,4,NJ,0.0,259.0,RepBonnie,https://watsoncoleman.house.gov,92.58,24799.0,
,N00007999,1897.0,1,donyoung.house.gov,202-225-0425,Don,400440.0,14066.0,Y000033,True,Young,,,12.0,4.63,2018,ocd-division/country:us/state:ak/cd:1,2314 Rayburn House Office Building,R,202-225-5765,46,AK,0.0,259.0,RepDonYoung,http://donyoung.house.gov,92.71,26717.0,RepDonYoung
,N00028073,1021662.0,3,yarmuth.house.gov,202-225-5776,John,412211.0,20723.0,Y000062,True,Yarmuth,,,4.0,1.54,2018,ocd-division/country:us/state:ky/cd:3,131 Cannon House Office Building,D,202-225-5401,12,KY,0.0,259.0,RepJohnYarmuth,https://yarmuth.house.gov,95.69,58579.0,RepJohnYarmuth
,N00031502,61843.0,3,yoder.house.gov,202-225-2807,Kevin,412430.0,21135.0,Y000063,True,Yoder,,,2.0,0.77,2018,ocd-division/country:us/state:ks/cd:3,2433 Rayburn House Office Building,R,202-225-2865,8,KS,0.0,259.0,RepKevinYoder,http://yoder.house.gov,94.16,34433.0,RepYoder
,N00033220,63943.0,3,yoho.house.gov,,Ted,412525.0,21317.0,Y000065,True,Yoho,,,6.0,2.32,2018,ocd-division/country:us/state:fl/cd:3,511 Cannon House Office Building,R,202-225-5744,6,FL,0.0,259.0,RepTedYoho,http://yoho.house.gov,95.65,137622.0,RepTedYoho
,N00035509,76211.0,3,,,David,412628.0,21521.0,Y000066,True,Young,,,0.0,0.0,2018,ocd-division/country:us/state:ia/cd:3,240 Cannon House Office Building,R,202-225-5476,4,IA,0.0,259.0,RepDavidYoung,https://davidyoung.house.gov,97.68,,
,N00029404,61616.0,1,,202-225-3143,Lee,412646.0,21539.0,Z000017,True,Zeldin,,,0.0,0.0,2018,ocd-division/country:us/state:ny/cd:1,1517 Longworth House Office Building,R,202-225-3826,4,NY,0.0,259.0,RepLeeZeldin,https://zeldin.house.gov,98.07,,
,,76298.0,1,,,Ryan,412640.0,21532.0,Z000018,False,Zinke,,,89.0,82.41,2018,ocd-division/country:us/state:mt/cd:1,,R,202-225-3211,4,MT,0.0,108.0,RepRyanZinke,https://zinke.house.gov,89.47,,
